Occupancy,DmgFnId,Source,Description,ft04m,ft03m,ft02m,ft01m,ft00,ft01,ft02,ft03,ft04,ft05,ft06,ft07,ft08,ft09,ft10,ft11,ft12,ft13,ft14,ft15,ft16,ft17,ft18,ft19,ft20,ft21,ft22,ft23,ft24,Comment,ft00_5,ft01_5,ft02_5,ft03_5,ft04_5,ft05_5,ft06_5,ft07_5,ft08_5,ft09_5,ft10_5,ft11_5,ft12_5,ft13_5,Source_Table,Occupy_Class,Cover_Class
COM4,303,USACE - St. Paul,"Professional, contents, fresh water",0,0,0,0,15,31,43,53,61,67,71,73,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM4,465,USACE - Wilmington,"Business, structure",0,0,0,0,4,9,15,22,27,35,44,55,64,71,77,83,87,91,95,99,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM4,466,USACE - Wilmington,"Office Building, structure",0,0,0,0,26,35,41,48,55,60,66,71,76,80,83,85,88,90,93,95,98,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM5,471,USACE - New Orleans,"Bank, Structure, fresh water, short duration",0,0,0,0,0,16,34,65,80,82,90,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM5,304,USACE - Galveston,"Bank, Contents",0,0,0,0,0,50,74,83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM5,472,USACE - New Orleans,"Bank, Structure, composite water & duration",0,0,0,0,0,31,52,65,73,79,82,84,86,88,89,91,92,95,96,98,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM5,308,USACE - New Orleans,"Bank, Contents, fresh water, short duration",0,0,0,0,0,26,46,94,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM5,469,USACE - New Orleans,"Bank, Structure, salt water, short duration",0,0,0,0,0,19,39,75,92,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM5,473,USACE - Wilmington,"Bank, Structure",0,0,0,0,1,5,13,21,23,24,26,28,30,33,35,37,39,42,45,48,51,54,57,60,63,66,69,72,75,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM5,307,USACE - New Orleans,"Bank, Contents, salt water, long duration",0,0,0,0,0,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM5,467,USACE - Galveston,"Bank, Structure",0,0,0,0,0,11,11,12,13,15,17,19,22,24,28,31,34,37,40,44,48,51,55,59,63,67,71,75,79,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM5,470,USACE - New Orleans,"Bank, tructure, fresh water, long duration",0,0,0,0,0,28,42,66,81,83,91,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM5,306,USACE - Galveston,"Bank, Contents (Inventory)",0,0,0,0,0,50,87,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM5,305,USACE - Galveston,"Bank, Contents (Equipment)",0,0,0,0,0,50,60,70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM5,468,USACE - New Orleans,"Bank, Structure, salt water, long duration",0,0,0,0,0,43,64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM6,309,USACE - Galveston,"Hospital, Contents",0,0,0,0,0,0,0,10,20,30,65,72,78,85,95,95,95,95,96,96,96,96,96,96,96,96,96,96,96,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM6,474,USACE - Galveston,"Hospital, Structure",0,0,0,0,0,0,0,20,25,30,35,40,43,47,50,53,55,57,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM6,310,USACE - Galveston,"Hospital, contents (Equipment)",0,0,0,0,0,0,0,20,30,40,50,60,70,80,95,95,95,95,96,96,96,96,96,96,96,96,96,96,96,,,,,,,,,,,,,,,,flEssntFltyContDmgFn,COM,Cont
COM6,310,USACE - Galveston,"Hospital, contents (Equipment)",0,0,0,0,0,0,0,20,30,40,50,60,70,80,95,95,95,95,96,96,96,96,96,96,96,96,96,96,96,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM6,311,USACE - Galveston,"Hospital, contents (Inventory)",0,0,0,0,0,0,0,0,10,20,80,83,86,89,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM6,309,USACE - Galveston,Contents,0,0,0,0,0,0,0,10,20,30,65,72,78,85,95,95,95,95,96,96,96,96,96,96,96,96,96,96,96,,,,,,,,,,,,,,,,flEssntFltyContDmgFn,COM,Cont
COM6,474,USACE - Galveston,Structure,0,0,0,0,0,0,0,20,25,30,35,40,43,47,50,53,55,57,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,COM,Bldg
COM6,311,USACE - Galveston,"Hospital, contents (Inventory)",0,0,0,0,0,0,0,0,10,20,80,83,86,89,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,,,,,,,,,,,,,,,,flEssntFltyContDmgFn,COM,Cont
COM7,320,USACE - New Orleans,"Dentist's Office, contents, salt water, long duration",0,0,0,0,0,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM7,321,USACE - New Orleans,"Dentist's Office, contents, fresh water, short duration",0,0,0,0,0,26,46,94,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM7,319,USACE - New Orleans,"Medical Office, contents, fresh water, short duration",0,0,0,0,0,26,46,94,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM7,317,USACE - Galveston,"X-Ray Service, contents (Inventory)",0,0,0,0,0,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM7,477,USACE - Galveston,"Dentist's Office, structure",0,0,0,0,7,35,35,35,35,35,35,36,37,38,39,41,42,44,45,47,49,51,53,55,57,59,61,63,65,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM7,482,USACE - Wilmington,"Dentist's Office, structure",0,0,0,0,2,5,9,16,25,36,50,66,78,82,84,85,87,88,89,90,91,92,93,94,95,96,97,98,99,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM7,316,USACE - Galveston,"Chiropractic Clinic, contents (Equipment)",0,0,0,0,0,6,30,30,30,31,32,35,38,42,47,54,62,72,84,95,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM7,475,USACE - Galveston,Structure,0,0,0,0,2,11,12,13,14,16,17,18,20,22,24,27,30,34,37,41,44,48,51,54,56,59,61,64,66,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,COM,Bldg
COM7,318,USACE - New Orleans,"Medical Office, contents, salt water, long duration",0,0,0,0,0,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM7,475,USACE - Galveston,"Average Medical Office, Structure",0,0,0,0,2,11,12,13,14,16,17,18,20,22,24,27,30,34,37,41,44,48,51,54,56,59,61,64,66,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM7,476,USACE - Galveston,"Doctor's Office, structure",0,0,0,0,0,1,3,4,6,9,11,14,17,20,24,29,35,42,50,57,63,68,73,77,80,83,85,87,88,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM7,479,USACE - Galveston,"X-Ray Service, structure",0,0,0,0,0,5,7,12,13,14,15,15,15,15,15,18,19,20,21,22,23,24,25,26,27,28,29,30,31,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,COM,Bldg
COM7,480,USACE - Wilmington,"Medical Clinic, structure",0,0,0,0,7,16,27,37,42,47,49,52,55,57,59,62,64,66,68,70,72,74,76,78,80,82,84,86,88,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,COM,Bldg
COM7,481,USACE - Wilmington,"Doctor's Office, structure",0,0,0,0,2,7,17,26,34,43,51,58,65,71,77,82,86,90,95,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,COM,Bldg
COM7,478,USACE - Galveston,"Chiropractic Clinic, structure",0,0,0,0,0,1,2,2,3,4,6,8,11,14,17,21,25,29,33,38,42,47,51,56,60,65,69,74,78,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM7,479,USACE - Galveston,"X-Ray Service, structure",0,0,0,0,0,5,7,12,13,14,15,15,15,15,15,18,19,20,21,22,23,24,25,26,27,28,29,30,31,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM7,480,USACE - Wilmington,"Medical Clinic, structure",0,0,0,0,7,16,27,37,42,47,49,52,55,57,59,62,64,66,68,70,72,74,76,78,80,82,84,86,88,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM7,481,USACE - Wilmington,"Doctor's Office, structure",0,0,0,0,2,7,17,26,34,43,51,58,65,71,77,82,86,90,95,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM7,321,USACE - New Orleans,"Dentist's Office, contents, fresh water, short duration",0,0,0,0,0,26,46,94,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,,,,,,,,,,,,,,,flEssntFltyContDmgFn,COM,Cont
COM7,486,USACE - New Orleans,"Medical Office, structure, fresh water, short duration",0,0,0,0,0,16,34,65,80,82,90,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,COM,Bldg
COM7,483,USACE - New Orleans,"Medical Office, structure, salt water, long duration",0,0,0,0,0,43,64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM7,476,USACE - Galveston,"Doctor's Office, structure",0,0,0,0,0,1,3,4,6,9,11,14,17,20,24,29,35,42,50,57,63,68,73,77,80,83,85,87,88,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,COM,Bldg
COM7,477,USACE - Galveston,"Dentist's Office, structure",0,0,0,0,7,35,35,35,35,35,35,36,37,38,39,41,42,44,45,47,49,51,53,55,57,59,61,63,65,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,COM,Bldg
COM7,478,USACE - Galveston,"Chiropractic Clinic, structure",0,0,0,0,0,1,2,2,3,4,6,8,11,14,17,21,25,29,33,38,42,47,51,56,60,65,69,74,78,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,COM,Bldg
COM7,487,USACE - New Orleans,"Medical Office, structure, composite water & duration",0,0,0,0,0,31,52,65,73,79,82,84,86,88,89,91,92,95,96,98,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM7,488,USACE - New Orleans,"Dentist's Office, structure, salt water, long duration",0,0,0,0,0,43,64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM7,312,USACE - Galveston,"Average Medical Offic/Clinic, Contents",0,0,0,0,0,28,51,60,63,67,71,72,74,77,81,86,92,94,97,99,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM7,313,USACE - Galveston,"Doctor's Office, contents (Equipment)",0,0,0,0,0,7,12,15,16,18,22,27,34,43,57,75,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM7,314,USACE - Galveston,"Dentist's Office, contents (Equipment)",0,0,0,0,0,25,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM7,315,USACE - Galveston,"Dentist's Office, contents (Inventory)",0,0,0,0,0,21,40,55,70,85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM7,320,USACE - New Orleans,"Dentist's Office, contents, salt water, long duration",0,0,0,0,0,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyContDmgFn,COM,Cont
COM7,485,USACE - New Orleans,"Medical Office, structure, fresh water, long duration",0,0,0,0,0,28,42,66,81,83,91,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,COM,Bldg
COM7,486,USACE - New Orleans,"Medical Office, structure, fresh water, short duration",0,0,0,0,0,16,34,65,80,82,90,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM7,487,USACE - New Orleans,"Medical Office, structure, composite water & duration",0,0,0,0,0,31,52,65,73,79,82,84,86,88,89,91,92,95,96,98,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,COM,Bldg
COM7,484,USACE - New Orleans,"Medical Office, structure, salt water, short duration",0,0,0,0,0,19,39,75,92,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM7,485,USACE - New Orleans,"Medical Office, structure, fresh water, long duration",0,0,0,0,0,28,42,66,81,83,91,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM7,490,USACE - New Orleans,"Dentist's Office, structure, fresh water, long duration",0,0,0,0,0,28,42,66,81,83,91,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM7,491,USACE - New Orleans,"Dentist's Office, structure, fresh water, short duration",0,0,0,0,0,16,34,65,80,82,90,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,COM,Bldg
COM7,492,USACE - New Orleans,"Dentist's Office, structure, composite water & duration",0,0,0,0,0,31,52,65,73,79,82,84,86,88,89,91,92,95,96,98,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,COM,Bldg
COM7,489,USACE - New Orleans,"Dentist's Office, structure, salt water, short duration",0,0,0,0,0,19,39,75,92,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM7,319,USACE - New Orleans,"Medical Office, contents, fresh water, short duration",0,0,0,0,0,26,46,94,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,,,,,,,,,,,,,,,flEssntFltyContDmgFn,COM,Cont
COM7,482,USACE - Wilmington,"Dentist's Office, structure",0,0,0,0,2,5,9,16,25,36,50,66,78,82,84,85,87,88,89,90,91,92,93,94,95,96,97,98,99,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,COM,Bldg
COM7,483,USACE - New Orleans,"Medical Office, structure, salt water, long duration",0,0,0,0,0,43,64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,COM,Bldg
COM7,484,USACE - New Orleans,"Medical Office, structure, salt water, short duration",0,0,0,0,0,19,39,75,92,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,COM,Bldg
COM7,488,USACE - New Orleans,"Dentist's Office, structure, salt water, long duration",0,0,0,0,0,43,64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,COM,Bldg
COM7,489,USACE - New Orleans,"Dentist's Office, structure, salt water, short duration",0,0,0,0,0,19,39,75,92,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,COM,Bldg
COM7,490,USACE - New Orleans,"Dentist's Office, structure, fresh water, long duration",0,0,0,0,0,28,42,66,81,83,91,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,COM,Bldg
COM7,312,USACE - Galveston,Contents (Equipment/Inventory),0,0,0,0,0,28,51,60,63,67,71,72,74,77,81,86,92,94,97,99,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyContDmgFn,COM,Cont
COM7,314,USACE - Galveston,"Dentist's Office, contents (Equipment)",0,0,0,0,0,25,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyContDmgFn,COM,Cont
COM7,315,USACE - Galveston,"Dentist's Office, contents (Inventory)",0,0,0,0,0,21,40,55,70,85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyContDmgFn,COM,Cont
COM7,316,USACE - Galveston,"Chiropractic Clinic, contents (Equipment)",0,0,0,0,0,6,30,30,30,31,32,35,38,42,47,54,62,72,84,95,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyContDmgFn,COM,Cont
COM7,317,USACE - Galveston,"X-Ray Service, contents (Inventory)",0,0,0,0,0,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyContDmgFn,COM,Cont
COM7,318,USACE - New Orleans,"Medical Office, contents, salt water, long duration",0,0,0,0,0,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyContDmgFn,COM,Cont
COM7,492,USACE - New Orleans,"Dentist's Office, structure, composite water & duration",0,0,0,0,0,31,52,65,73,79,82,84,86,88,89,91,92,95,96,98,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM7,313,USACE - Galveston,"Doctor's Office, contents (Equipment)",0,0,0,0,0,7,12,15,16,18,22,27,34,43,57,75,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyContDmgFn,COM,Cont
COM7,491,USACE - New Orleans,"Dentist's Office, structure, fresh water, short duration",0,0,0,0,0,16,34,65,80,82,90,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM8,322,USACE - Galveston,"Average Entertainment/Recreation, Contents",0,0,0,0,13,45,55,64,73,77,80,82,83,85,87,89,90,91,92,93,94,95,96,96,96,96,96,96,96,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM8,323,USACE - Galveston,"Fishing Party Boat, contents (Equipment)",0,0,0,0,0,24,24,24,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM8,509,USACE - New Orleans,"Bowling Alley, structure, fresh water, short duration",0,0,0,0,0,24,48,77,91,94,94,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM8,507,USACE - New Orleans,"Bowling Alley, structure, salt water, short duration",0,0,0,0,0,25,50,80,96,98,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM8,521,USACE - New Orleans,"Lounge, structure, salt water, long duration",0,0,0,0,0,46,75,92,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM8,510,USACE - New Orleans,"Bowling Alley, structure, composite water & duration",0,0,0,0,0,26,54,68,83,88,95,97,98,98,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM8,325,USACE - Galveston,"Bowling Alley, contents (Equipment)",0,0,0,0,0,17,22,25,27,27,28,30,32,35,39,45,51,58,67,76,86,96,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM8,326,USACE - Galveston,"Country Club, contents (Equipment)",0,0,0,0,38,41,44,47,52,56,62,67,74,80,87,94,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM8,327,USACE - Galveston,"Country Club, contents (Inventory)",0,0,0,0,0,12,19,27,34,42,48,55,62,68,73,78,84,89,94,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM8,333,USACE - Galveston,"Recreation Facilities, contents (Equipment)",0,0,0,0,0,5,10,20,30,45,60,60,60,60,60,60,60,60,60,75,75,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM8,328,USACE - Galveston,"Physical Fitness, contents (Equipment)",0,0,0,0,0,25,45,75,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM8,329,USACE - Galveston,"Private Pool, contents (Equipment)",0,0,0,0,0,25,50,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM8,330,USACE - Galveston,"Private Club, contents (Equipment)",0,0,0,0,0,40,45,49,52,55,59,63,68,74,85,90,95,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM8,324,USACE - Galveston,"Fishing Party Boat, contents (Inventory)",0,0,0,0,40,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM8,508,USACE - New Orleans,"Bowling Alley, structure, fresh water, long duration",0,0,0,0,0,41,68,84,92,95,96,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM8,520,USACE - New Orleans,"Full-Service Restaurant, structure, composite water &",0,0,0,0,0,26,54,68,83,88,95,97,98,98,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM8,345,USACE - New Orleans,"Fast Food Restaurant, contents, salt water, long duration",0,0,0,0,0,83,88,93,94,94,94,94,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM8,522,USACE - New Orleans,"Lounge, structure, salt water, short duration",0,0,0,0,0,25,50,80,96,98,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM8,511,USACE - New Orleans,"Fast Food Restaurant, structure, salt water, long duration",0,0,0,0,0,46,75,92,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM8,512,USACE - New Orleans,"Fast Food Restaurant, structure, salt water, short duration",0,0,0,0,0,25,50,80,96,98,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM8,513,USACE - New Orleans,"Fast Food Restaurant, structure, fresh water, long duration",0,0,0,0,0,41,68,84,92,95,96,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM8,514,USACE - New Orleans,"Fast Food Restaurant, structure, fresh water, short duration",0,0,0,0,0,24,48,77,91,94,94,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM8,515,USACE - New Orleans,"Fast Food Restaurant, structure, composite water & duration",0,0,0,0,0,26,54,68,83,88,95,97,98,98,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM8,339,USACE - Galveston,"Cafeteria Restaurant, contents (Equipment)",0,0,0,0,0,40,57,70,71,75,82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM8,516,USACE - New Orleans,"Full-Service Restaurant, structure, salt water, long",0,0,0,0,0,46,75,92,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM8,517,USACE - New Orleans,"Full-Service Restaurant, structure, salt water, short",0,0,0,0,0,25,50,80,96,98,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
COM8,331,USACE - Galveston,"Private Club, contents (Inventory)",0,0,0,0,0,10,21,28,35,41,47,54,62,71,83,95,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM8,332,USACE - Galveston,"Radio Station, contents (Equipment)",0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM8,344,USACE - New Orleans,"Bowling Alley, contents, fresh water, short duration",0,0,0,0,0,28,61,81,89,90,92,92,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,,,,,,,,,,,,,,,,flBldgContDmgFn,COM,Cont
COM8,493,USACE - Galveston,"Average Entertainment/Recreation, Structure",0,0,0,0,1,9,11,12,14,16,18,20,22,26,29,33,37,41,45,50,53,57,60,63,66,69,73,76,78,,,,,,,,,,,,,,,,flBldgStructDmgFn,COM,Bldg
